date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:32:03	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:02%20GMT	https://static.devworks.jp/images/document/rxNznOdQrkERhdaGjRW8zoZLIixt0xpcrBNu73Ls.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/document/rxNznOdQrkERhdaGjRW8zoZLIixt0xpcrBNu73Ls.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:04	170458/170458	---MCZ	200	added ('OK')	text/html	etag:%22299da-ZBFmATDMjswyorjTYi5Veo4kY7Y%22	https://devwork.vn/tai-lieu-mien-phi/135/tai-lieu-shin-kanzen-masuta-n2-kanji	C:/My%20Web%20Sites/FE-RA/devwork.vn/tai-lieu-mien-phi/135/tai-lieu-shin-kanzen-masuta-n2-kanji.html	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:04	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:03%20GMT	https://static.devworks.jp/images/document/6uFMcb8WiMhr9DV18WPzucAPHM4mTKIx87QCq2BY.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/document/6uFMcb8WiMhr9DV18WPzucAPHM4mTKIx87QCq2BY.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:05	173640/173640	---MCZ	200	added ('OK')	text/html	etag:%222a648-b1qXZA1ilVgx7WiaE1bYBMiLjT8%22	https://devwork.vn/tai-lieu-mien-phi/127/tai-lieu-shin-kanzen-master-n2-bo-doc-viet	C:/My%20Web%20Sites/FE-RA/devwork.vn/tai-lieu-mien-phi/127/tai-lieu-shin-kanzen-master-n2-bo-doc-viet.html	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:05	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:05%20GMT	https://static.devworks.jp/images/document/J4WZywEG7KyTVWLDLZjx59JVmDBNs42alDTiqPOw.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/document/J4WZywEG7KyTVWLDLZjx59JVmDBNs42alDTiqPOw.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:06	174410/174410	---MCZ	200	added ('OK')	text/html	etag:%222a94a-gRP1G9fVnIcE21w0uNXrddKQEKo%22	https://devwork.vn/tai-lieu-mien-phi/126/tai-lieu-shin-kanzen-master-n2-bo-nghe-noi	C:/My%20Web%20Sites/FE-RA/devwork.vn/tai-lieu-mien-phi/126/tai-lieu-shin-kanzen-master-n2-bo-nghe-noi.html	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:06	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:06%20GMT	https://static.devworks.jp/images/document/JmXifHzYzgZCT6e9MU950a54oK6h8w7rk2r9hKRB.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/document/JmXifHzYzgZCT6e9MU950a54oK6h8w7rk2r9hKRB.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:07	173762/173762	---MCZ	200	added ('OK')	text/html	etag:%222a6c2-8WwODAharudQOik7T7Ho95NDWW8%22	https://devwork.vn/tai-lieu-mien-phi/125/tai-lieu-shin-kanzen-master-n2-bo-ngu-phap	C:/My%20Web%20Sites/FE-RA/devwork.vn/tai-lieu-mien-phi/125/tai-lieu-shin-kanzen-master-n2-bo-ngu-phap.html	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:08	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:08%20GMT	https://static.devworks.jp/images/document/o2V9g2FhWNgMtx1PoRAOqdy8DSzqjdqC6GmP0BXx.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/document/o2V9g2FhWNgMtx1PoRAOqdy8DSzqjdqC6GmP0BXx.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:09	173500/173500	---MCZ	200	added ('OK')	text/html	etag:%222a5bc-wN2Ma8z15VtfHaC2l4Q+eJOQDh8%22	https://devwork.vn/tai-lieu-mien-phi/124/tai-lieu-mien-phi-shin-kanzen-master-n2-bo-tu-moi	C:/My%20Web%20Sites/FE-RA/devwork.vn/tai-lieu-mien-phi/124/tai-lieu-mien-phi-shin-kanzen-master-n2-bo-tu-moi.html	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:09	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:09%20GMT	https://static.devworks.jp/images/document/cs7MtO8W5PcqFEEEJs6CCd1i6PRynKCw0fBuRMBr.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/document/cs7MtO8W5PcqFEEEJs6CCd1i6PRynKCw0fBuRMBr.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:10	25392/25392	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2010:32:10%20GMT	https://devwork.vn/images	C:/My%20Web%20Sites/FE-RA/devwork.vn/images	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:10	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:10%20GMT	https://devwork.vn/mobile-app.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/mobile-app.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:10	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:10%20GMT	https://devwork.vn/System-Engineer.jpeg	C:/My%20Web%20Sites/FE-RA/devwork.vn/System-Engineer.jpeg	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:10	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:11%20GMT	https://devwork.vn/Scrum-Master.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/Scrum-Master.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:11	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:11%20GMT	https://devwork.vn/vmware.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/vmware.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:11	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:11%20GMT	https://devwork.vn/FortiGate.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/FortiGate.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:11	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:11%20GMT	https://devwork.vn/thiet-ke-do-hoa.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/thiet-ke-do-hoa.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:11	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:11%20GMT	https://devwork.vn/qc.jpeg	C:/My%20Web%20Sites/FE-RA/devwork.vn/qc.jpeg	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:11	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:12%20GMT	https://devwork.vn/cto.jpeg	C:/My%20Web%20Sites/FE-RA/devwork.vn/cto.jpeg	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:12	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:12%20GMT	https://devwork.vn/Marketing.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/Marketing.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:12	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:12%20GMT	https://devwork.vn/oracle.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/oracle.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:12	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:12%20GMT	https://devwork.vn/Catalyt.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/Catalyt.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:12	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:13%20GMT	https://devwork.vn/cake-php.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/cake-php.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:13	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:13%20GMT	https://devwork.vn/devops.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/devops.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:13	43/43	---MC-	404	error ('Not%20Found')	image/gif	date:Wed,%2008%20Nov%202023%2010:32:13%20GMT	https://devwork.vn/Animator.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/Animator.png	(from https://devwork.vn/tai-lieu-mien-phi)
17:32:13	103140/103140	---M--	200	added ('OK')	image/png	etag:W/%22192e4-18b8e20a9b9%22	https://devwork.vn/share_job/devwork-hot-job-15.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/share_job/devwork-hot-job-15.png	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:13	1908/1908	---MCZ	200	added ('OK')	text/css	etag:W/%22774-18b8e1ab656%22	https://devwork.vn/_nuxt/css/b482b59.css	C:/My%20Web%20Sites/FE-RA/devwork.vn/_nuxt/css/b482b59.css	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:14	32849/32849	---MCZ	200	added ('OK')	application/javascript	etag:W/%228051-18b8e1ab656%22	https://devwork.vn/_nuxt/c47a2c1.js	C:/My%20Web%20Sites/FE-RA/devwork.vn/_nuxt/c47a2c1.js	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:15	118591/118591	---MCZ	200	added ('OK')	text/html	etag:%221cf3f-UWVjnY9YMhCYc56pazo3DEXJ4pc%22	https://devwork.vn/cong-ty/4505/cong-ty-co-phan-phan-mem-devwork	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/4505/cong-ty-co-phan-phan-mem-devwork.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:15	115344/115344	---MCZ	200	added ('OK')	text/html	etag:%221c290-txFhlN7tJQMLDtnZT1UpWJ6qNUk%22	https://devwork.vn/viec-lam/11870/senior-machine-learning-ai-engineer	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11870/senior-machine-learning-ai-engineer.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:16	7854/7854	---M--	200	added ('OK')	image/png	etag:%220943d0cdb6b9b37bb6cbf43d527f76ab%22	https://static.devworks.jp/images/company/41ps6cjeYAMJMZx7kvfSJCPClj5oXdHMwb7L1Sca.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/company/41ps6cjeYAMJMZx7kvfSJCPClj5oXdHMwb7L1Sca.png	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:16	112659/112659	---MCZ	200	added ('OK')	text/html	etag:%221b813-EVB6G8KhfYs4m2ruajXZsymDay8%22	https://devwork.vn/viec-lam/11859/be-team-leader(-python)-remote_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11859/be-team-leader(-python)-remote_la.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:17	108236/108236	---MCZ	200	added ('OK')	text/html	etag:%221a6cc-wA36Wsmu+mNHAE3exUZtga9jyeo%22	https://devwork.vn/viec-lam/11838/web-software-engineer-full-remote	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11838/web-software-engineer-full-remote.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:17	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:17%20GMT	https://static.devworks.jp/images/company/ameDeomxN5YOOBn27DGduYoG0j6ojECuOiU9D1mr.jpg	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/company/ameDeomxN5YOOBn27DGduYoG0j6ojECuOiU9D1mr.jpg	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:18	112269/112269	---MCZ	200	added ('OK')	text/html	etag:%221b68d-g3tpg3l1N0FrNHsb8o/Kyh8zX0k%22	https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:19	112301/112301	---MCZ	200	added ('OK')	text/html	etag:%221b6ad-vXVnyksyqpUst1WTmyY94RkFW0M%22	https://devwork.vn/viec-lam/11818/python-developer-remote_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11818/python-developer-remote_la.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:20	112001/112001	---MCZ	200	added ('OK')	text/html	etag:%221b581-2CKFqEyUtSyRorOiHpjFbNV4Vrs%22	https://devwork.vn/viec-lam/11783/ai-engineer-onsite-lang-ha_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11783/ai-engineer-onsite-lang-ha_la.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:20	111695/111695	---MCZ	200	added ('OK')	text/html	etag:%221b44f-KtKAl7Kak/RvNnoJ69iOEn5QDJE%22	https://devwork.vn/viec-lam/11782/python-developer-(onsite-q.-tan-binh)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11782/python-developer-(onsite-q.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:21	118217/118217	---MCZ	200	added ('OK')	text/html	etag:%221cdc9-EIWKvmszH4MF6aC9f3q5rFDGAXc%22	https://devwork.vn/viec-lam/11763/middle-backend-engineer-(onsite-minh-khai)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11763/middle-backend-engineer-(onsite-minh-khai)_la.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:22	118775/118775	---MCZ	200	added ('OK')	text/html	etag:%221cff7-oRvUHzLCQFdUhnrFRQWZxv4ofDM%22	https://devwork.vn/viec-lam/11737/middle-backend-engineer-(onsite-minh-khai)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11737/middle-backend-engineer-(onsite-minh-khai).html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:23	112552/112552	---MCZ	200	added ('OK')	text/html	etag:%221b7a8-qaOBarBLyNDGM4x6103sBqGmjZw%22	https://devwork.vn/viec-lam/11734/backend-engineer-(onsite-minh-khai)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11734/backend-engineer-(onsite-minh-khai).html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:29	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Wed,%2008%20Nov%202023%2010:32:30%20GMT	https://devwork.vn/viec-lam/11727/senior-python-developer-(remote)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11727/senior-python-developer-(remote)	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:49	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Wed,%2008%20Nov%202023%2010:32:49%20GMT	https://devwork.vn/viec-lam/11707/python-developer-(onsite-hai-ba-trung)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11707/python-developer-(onsite-hai-ba-trung)	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:51	113235/113235	---MCZ	200	added ('OK')	text/html	etag:%221ba53-FeuUULSdjbcdp5X5GYrYlPWI+JY%22	https://devwork.vn/viec-lam/11670/data-engineer-(onsite-lang-ha)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11670/data-engineer-(onsite-lang-ha)_la.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:52	110009/110009	---MCZ	200	added ('OK')	text/html	etag:%221adb9-ERZTjc4k/NRYMtJN7/geE+4XRFc%22	https://devwork.vn/viec-lam/11669/backend-developer	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11669/backend-developer.html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:52	306143/306143	---M--	200	added ('OK')	image/png	etag:%22a81ce9b6bcbe2ee6c5988511639c32ff%22	https://static.devworks.jp/images/company/Gt8UzGOgXNYgtsjsPkACMTC2WKJo8LeYMpp0pG6m.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/company/Gt8UzGOgXNYgtsjsPkACMTC2WKJo8LeYMpp0pG6m.png	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:53	112131/112131	---MCZ	200	added ('OK')	text/html	etag:%221b603-XtvwNg6SFGD/IwknjBPqqriGOV4%22	https://devwork.vn/viec-lam/11659/python-developer-(remote)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11659/python-developer-(remote).html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:53	303496/303496	---M--	200	added ('OK')	image/png	etag:W/%224a188-18b8e1ab63e%22	https://devwork.vn/_nuxt/img/register.1aa564b.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/_nuxt/img/register.1aa564b.png	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:53	209813/209813	---M--	200	added ('OK')	image/png	etag:W/%2233395-18b8e1ab63e%22	https://devwork.vn/_nuxt/img/hr-affiliate.ec591da.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/_nuxt/img/hr-affiliate.ec591da.png	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:32:54	110910/110910	---MCZ	200	added ('OK')	text/html	etag:%221b13e-3hvkAj/U3ELFxrkacX2GSmxF2FU%22	https://devwork.vn/viec-lam/11510/data-engineer_remote-100percent	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11510/data-engineer_remote-100percent.html	(from https://devwork.vn/viec-lam/python)
17:32:55	113699/113699	---MCZ	200	added ('OK')	text/html	etag:%221bc23-E8jxsqWBbxbBfj1tYFZpaCAbJM8%22	https://devwork.vn/viec-lam/11275/python-developer-(onsite-hai-ba-trung)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11275/python-developer-(onsite-hai-ba-trung).html	(from https://devwork.vn/viec-lam/python)
17:32:55	114505/114505	---MCZ	200	added ('OK')	text/html	etag:%221bf49-qAUDYUDh12ue/LhRP8hwrMjb7zU%22	https://devwork.vn/viec-lam/11126/python-developer	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11126/python-developer.html	(from https://devwork.vn/viec-lam/python)
17:32:55	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:32:55%20GMT	https://static.devworks.jp/images/company/q3Wu6jRdlfsltuVVvzvdLDfJ1PP8qkus6gq6pZCO.jpeg	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/company/q3Wu6jRdlfsltuVVvzvdLDfJ1PP8qkus6gq6pZCO.jpeg	(from https://devwork.vn/viec-lam/python)
17:32:56	115746/115746	---MCZ	200	added ('OK')	text/html	etag:%221c422-4orC8YiHuX8urG2Nh0eDurOzK50%22	https://devwork.vn/viec-lam/11125/pho-phong-phat-trien-phan-mem	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11125/pho-phong-phat-trien-phan-mem.html	(from https://devwork.vn/viec-lam/python)
17:32:57	113026/113026	---MCZ	200	added ('OK')	text/html	etag:%221b982-0FDqbM9SdMbyZiSLH82Lve/eWaA%22	https://devwork.vn/viec-lam/11501/data-scientist	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11501/data-scientist.html	(from https://devwork.vn/viec-lam/data-engineer)
17:32:57	10693/10693	---M--	200	added ('OK')	image/jpeg	etag:%22fedb38befb730ce1f623cf65f3693ba6%22	https://static.devworks.jp/images/company/TYuoSk8tAXDvPH9nDIAm4NIbJwvrH3KxlJpDd9rR.jpg	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/company/TYuoSk8tAXDvPH9nDIAm4NIbJwvrH3KxlJpDd9rR.jpg	(from https://devwork.vn/viec-lam/data-engineer)
17:32:57	113029/113029	---M--	200	added ('OK')	image/png	etag:W/%221b985-18b8e20a9b9%22	https://devwork.vn/share_job/devwork-hot-job-2.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/share_job/devwork-hot-job-2.png	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:32:58	103336/103336	---MCZ	200	added ('OK')	text/html	etag:%22193a8-U/c2YBp6eaEqW9MsOPKL7UAndu4%22	https://devwork.vn/viec-lam/11876/qc-onsite-q4_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11876/qc-onsite-q4_la.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:32:59	103852/103852	---MCZ	200	added ('OK')	text/html	etag:%22195ac-16y4pS7gP3glrG7xSrwuVEHRQ4w%22	https://devwork.vn/viec-lam/11875/tester-be-onsite-pham-hung-_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11875/tester-be-onsite-pham-hung-_la.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:00	103905/103905	---MCZ	200	added ('OK')	text/html	etag:%22195e1-RzG+MYydsGbWDFZsXg9E6sxPRXo%22	https://devwork.vn/viec-lam/11874/tester-mobile-app-onsite-pham-hung_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11874/tester-mobile-app-onsite-pham-hung_la.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:00	104120/104120	---MCZ	200	added ('OK')	text/html	etag:%22196b8-cNo5juHMxPifSTd8VEVSQPV9bmI%22	https://devwork.vn/viec-lam/11843/manual-tester	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11843/manual-tester.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:00	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:33:00%20GMT	https://static.devworks.jp/https://static.devworks.jp/images/companies/logo/cong-ty-co-phan-dich-vu-golf-viet-nam-1638983176.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/https_/static.devworks.jp/images/companies/logo/cong-ty-co-phan-dich-vu-golf-viet-nam-1638983176.png	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:01	104062/104062	---MCZ	200	added ('OK')	text/html	etag:%221967e-O1aex+9ehryRljgfwuEF6zSEihk%22	https://devwork.vn/viec-lam/11823/tester-onsite-tran-huu-duc_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11823/tester-onsite-tran-huu-duc_la.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:02	103569/103569	---MCZ	200	added ('OK')	text/html	etag:%2219491-7UlYu8jS5xZ3NnliTwgz+rFJO2M%22	https://devwork.vn/viec-lam/11808/qc-(manual-tester)-onsite-nha-be	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11808/qc-(manual-tester)-onsite-nha-be.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:03	105089/105089	---MCZ	200	added ('OK')	text/html	etag:%2219a81-Nnm/SxcbximU+N5qp6CYzYykVU4%22	https://devwork.vn/viec-lam/11806/test-lead	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11806/test-lead.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:03	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:33:02%20GMT	https://static.devworks.jp/https://static.devworks.jp/images/company/02H0IGX3vqdfukKSTrSkkWmI8RTRQYCaaLJ9aard.jpg	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/https_/static.devworks.jp/images/company/02H0IGX3vqdfukKSTrSkkWmI8RTRQYCaaLJ9aard.jpg	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:04	105118/105118	---MCZ	200	added ('OK')	text/html	etag:%2219a9e-wv4Eop95h65YjJ2ShWiIDl8MRh0%22	https://devwork.vn/viec-lam/11789/tester-(onsite-lang-ha)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11789/tester-(onsite-lang-ha)_la.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:04	104427/104427	---MCZ	200	added ('OK')	text/html	etag:%22197eb-4dctjWkCwyPPRNtU3uQn+G3bKOg%22	https://devwork.vn/viec-lam/11753/tester-(onsite-quang-trung-hoan-kiem)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11753/tester-(onsite-quang-trung-hoan-kiem).html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:05	104951/104951	---MCZ	200	added ('OK')	text/html	etag:%22199f7-oiLi34U3B4Xdk5Me0qc4hRTC8nE%22	https://devwork.vn/viec-lam/11752/middle-tester-(onsite-times)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11752/middle-tester-(onsite-times).html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:06	103700/103700	---MCZ	200	added ('OK')	text/html	etag:%2219514-E5DnLIl7oxV08vICTgACf2j7RE4%22	https://devwork.vn/viec-lam/11738/tester-manual-(onsite-q.-nha-be)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11738/tester-manual-(onsite-q.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:06	104204/104204	---MCZ	200	added ('OK')	text/html	etag:%221970c-iqmJUPmQD+6fgcie1Ru0LolzrA0%22	https://devwork.vn/viec-lam/11714/tester-(onsite-trung-kinh)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11714/tester-(onsite-trung-kinh).html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:07	103376/103376	---MCZ	200	added ('OK')	text/html	etag:%22193d0-Iopz2CJ7/4xdOBRTqV6J6bTiH/o%22	https://devwork.vn/viec-lam/11688/performance-test-engineer	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11688/performance-test-engineer.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:08	104142/104142	---MCZ	200	added ('OK')	text/html	etag:%22196ce-ugnxHPs7Np0tPNDaUJLEPUBC1yI%22	https://devwork.vn/viec-lam/11687/test-lead-remote-100percent-upto-8000dollar	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11687/test-lead-remote-100percent-upto-8000dollar.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
17:33:09	103368/103368	---MCZ	200	added ('OK')	text/html	etag:%22193c8-+PvkTJu0M3SU09+y1DFZxXeJ3gE%22	https://devwork.vn/viec-lam/11682/performance-test-engineer	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11682/performance-test-engineer.html	(from https://devwork.vn/viec-lam/11895/tester-(onsite-keang-nam))
